id,name,gender
3045,P.J. Hogan,2
3048,Peter Best,2
3049,Martin McGrath,2
3050,Jill Bilcock,1
3056,Jeremy Thomas,2
3063,Tilda Swinton,1
3078,David Byrne,2
3079,Giles Nuttgens,2
3080,Colin Monie,2
3081,Des Hamilton,0
3082,Laurence Dorman,0
3083,Mario Puzo,2
3085,James Caan,2
3087,Robert Duvall,2
3092,Diane Keaton,1
3097,Gordon Willis,2
3098,Nino Rota,2
3099,William Reynolds,2
3100,Peter Zinner,2
3101,Andrea Eastman,0
3102,Howard Beals,0
3103,Charles Grenzbach,0
3104,Chris Newman,2
3105,Richard Portman,2
3106,John C. Hammell,0
3108,Alison Barrett,1
3110,Allison Anders,1
3111,Alexandre Rockwell,2
3113,Guillermo Navarro,2
3114,Phil Parmet,2
3115,Andrzej Sekula,2
3116,Combustible Edison,0
3117,Gary Frutkoff,2
3118,Russell Gray,2
3119,Lance Brown,0
3121,Elena Maganini,0
3122,Sammi Davis,1
3125,Madonna,1
3130,Jennifer Beals,1
3131,Antonio Banderas,2
3136,Salma Hayek,1
3146,Billy Wilder,0
3147,I. A. L. Diamond,2
3148,Charles Lang,2
3157,Robert Thoeren,0
3158,Michael Logan,0
3159,Doane Harrison,2
3170,Mona Skager,0
3175,Richard Marks,2
3176,Vic Ramos,2
3177,Mark Berger,0
3178,Nathan Boxer,0
3179,George Brand,0
3180,David Veloz,2
3181,Richard Rutowski,2
3182,Jane Hamsher,1
3183,Don Murphy,2
3184,Clayton Townsend,2
3186,Trent Reznor,0
3188,Victor Kempster,2
3189,Brian Berdan,2
3190,Hank Corwin,0
3191,Risa Bramon Garcia,1
3192,Billy Hopkins,2
3193,Scott Martin Gershin,2
3219,Fred Fuchs,2
3220,Nicholas Gage,0
3221,Marina Gefter,1
3222,Charles Mulvehill,2
3223,Robert Downey Jr.,2
3224,Stephen Frears,0
3225,Nick Hornby,2
3226,D.V. DeVincentis,2
3227,Steve Pink,2
3228,Scott Rosenberg,2
3238,Merian C. Cooper,2
3248,David O. Selznick,2
3249,Max Steiner,2
3255,Carroll Clark,2
3257,Eddie Harman,0
3258,Murray Spivack,0
3264,Rudd Simmons,2
3274,Lisa Fruchtman,1
3275,Jane Jenkins,1
3276,Roger Mussenden,2
3277,Andy Aaron,0
3278,Mark Adler,2
3284,Bruce Springsteen,2
3285,Seamus McGarvey,0
3286,David Chapman,2
3287,Thérèse DePrez,1
3288,Chris Weitz,0
3289,Paul Weitz,2
3290,Peter Hedges,2
3304,Brad Epstein,2
3305,Jane Rosenthal,1
3310,Nick Moore,2
3311,Priscilla John,1
3314,Badly Drawn Boy,2
3317,Takeshi Kitano,2
3334,Lionel White,0
3335,Jim Thompson,2
3347,James Griffith,2
3349,James B. Harris,2
3351,Lucien Ballard,2
3353,Daphne Du Maurier,1
3354,Philip MacDonald,2
3355,W. Donn Hayes,0
3356,George Barnes,2
3357,Jack Cosgrove,0
3358,Lyle R. Wheeler,2
3373,Arthur Johns,0
3374,Jack Noyes,2
3375,Walter Scharf,2
3376,Hal Kanter,0
3377,Harry Tugend,0
3386,Robert E. Sherwood,2
3387,Joseph B. Platt,0
3388,James L. Brooks,2
3389,Michael J. Leeson,2
3390,Warren Adler,0
3392,Michael Douglas,2
3393,David Newman,2
3394,Lynzee Klingman,1
3415,Jerry Zucker,2
3416,Demi Moore,1
3417,Tony Goldwyn,2
3427,Lisa Weinstein,1
3428,Howard W. Koch,2
3429,Jane Musky,1
3430,Clayton Collins,0
3431,Bruce Joel Rubin,2
3448,Jimmy Van Heusen,0
3449,Frank P. Keller,2
3450,Joseph Sistrom,0
3451,Mel Stuart,2
3452,Stan Margulies,2
3453,David L. Wolper,2
3454,Arthur Ibbetson,2
3455,David Saxon,2
3456,Helen Colvig,0
3457,Logan Frazee,0
3458,Pia Arnold,0
3459,Renate Neuchl,0
3460,Gene Wilder,2
3479,Karsten Ullrich,0
3489,Naomi Watts,1
3498,Bill Johnson,2
3499,David Long,0
3500,Mel Wesson,0
3501,Daniel Hubbard,0
3502,Terry Ryan,0
3503,Brent Burge,0
3504,David Farmer,0
3505,Jan Blenkin,0
3506,Carolynne Cunningham,0
3524,Marcel Berbert,2
3525,Denys Clerval,0
3526,Agnès Guillemot,0
3527,Claude Pignot,0
3528,René Levert,0
3529,Antoine Duhamel,2
3535,Georges Delerue,2
3540,Raoul Coutard,0
3556,Roman Polanski,2
3557,Charles Dickens,2
3558,Ronald Harwood,2
3559,Robert Benmussa,2
3560,Alain Sarde,2
3561,Pawel Edelman,2
3562,Rachel Portman,1
3563,Allan Starski,2
3564,Hervé de Luze,2
3569,Néstor Almendros,2
3571,Jacques Maumont,2
3616,Leslie Bricusse,2
3629,Sara Bilbatúa,1
3631,Sonia Grande,1
3632,Richard Brooks,2
3633,Lawrence Weingarten,2
3634,Tennessee Williams,2
3636,Paul Newman,2
3637,William H. Daniels,2
3638,James Poe,2
3642,Charles Wolcott,0
3643,Ferris Webster,2
3644,Dean Smith,2
3645,Lee LeBlanc,0
3646,Wesley C. Miller,0
3647,Helen Rose,1
3648,Henry Grace,2
3649,Robert Priestley,2
3656,Affonso Beato,2
3657,Bina Daigeler,0
3658,Robert Greenhut,2
3659,Fred Schuler,2
3661,Thelma Schoonmaker,1
3662,Cis Corman,1
3663,Jerry Lewis,2
3683,Paco Delgado,0
3685,Koko Maeda,0
3686,Johanna Ray,1
3687,Harry Cohen,2
3697,Steve Daly,0
3700,Dirk Jacob,0
3701,Frank Behnke,2
3708,Volkhart Buff,2
3709,Maria Köpf,2
3717,Julian Ludwig,0
3718,David Valdes,2
3719,Adrian Gorton,0
3721,Janice Blackie-Goodine,1
3723,Alycia Aumuller,0
3724,Judy Henderson,1
3725,Florian Reichmann,0
3726,Florentina Welley,0
3727,John Sloss,2
3732,Baptiste Glaymann,0
3733,Thierry Delettre,0
3750,Monika Bauert,0
3769,Michael Ballhaus,2
3771,Rolf Zehetbauer,0
3776,Jean-Luc Godard,2
3777,Joseph E. Levine,2
3778,Carlo Ponti,2
3779,Georges de Beauregard,2
3780,Alberto Moravia,2
3788,Jorge Guerricaechevarría,2
3791,Ruth Rendell,0
3794,Bob Kane,2
3795,Sam Hamm,2
3802,Lee Wallace,2
3804,Peter Guber,2
3805,Jon Peters,2
3806,Marion Dougherty,1
3807,Anton Furst,2
3831,Jean-Pierre Melville,2
3868,Waldemar Bergendahl,2
3893,David S. Goyer,2
3898,David Bretherton,2
3904,Lee Smith,0
3905,William H. Macy,2
3922,Joyce Nettles,1
3923,Job Gosschalk,2
3924,Jean-Paul Meurisse,0
3925,Eric Kress,2
3945,Charles D. Hall,2
3950,Len Wiseman,2
3952,Kevin Grevioux,2
3953,Gary Lucchesi,2
3954,Richard S. Wright,2
3955,Skip Williamson,2
3956,Henry Winterstern,2
3957,Terry McKay,0
3958,James McQuaide,2
3959,Robert Bernacchi,2
3960,Tony Pierce-Roberts,2
3961,Martin Hunter,2
3962,Wendy Partridge,1
3963,Claude Letessier,0
3964,Patrick Tatopoulos,2
3965,Deborah Aquila,1
3972,Wentworth Miller,2
3973,Mark Egerton,2
3974,Miloš Forman,2
3975,Peter Shaffer,2
3976,Steven C. McGee,0
3983,B.J. Rack,0
3984,Stephanie Austin,1
3985,Richard A. Harris,2
3986,Mario Kassar,2
3987,Conrad Buff IV,2
3988,Joseph P. Lucky,0
3989,Marlene Stewart,1
3990,Ed French,0
3991,Nicholas R. Allen,2
3992,Gloria S. Borders,0
3993,Dennis Muren,2
3995,Jeff Dawn,0
3996,Tom Johnson,2
3999,Tom Hulce,2
4006,Michael Hausman,2
4007,Bertil Ohlsson,2
4008,Miroslav Ondříček,2
4009,Michael Chandler,2
4011,Nena Danevic,0
4014,Paul W.S. Anderson,2
4016,Jeremy Bolt,0
4017,Robert Kulzer,2
4018,Steve Christian,2
4020,Christian Sebaldt,2
4022,Robyn Ray,0
4023,Suzanne Smith,1
4027,Frank Darabont,2
4028,Niki Marvin,0
4030,Martin Klebba,2
4032,Cheryl Carasik,1
4033,Liz Dann,0
4034,Penny Rose,1
4037,Ron Shelton,2
4038,Susan Sarandon,1
4052,Thom Mount,2
4053,Charles Hirschhorn,0
4054,David V. Lester,2
4055,Michael Convertino,2
4057,Adam Weiss,2
4059,David Lubin,2
4061,Louise Frogley,1
4064,Webster Whinery,0
4065,Fred Zinnemann,0
4066,Carl Foreman,2
4067,John W. Cunningham,2
4081,Stanley Kramer,2
4082,Dimitri Tiomkin,2
4083,Floyd Crosby,2
4085,Rudolph Sternad,2
4086,Ben Hayne,2
4087,Murray Waite,0
4088,George C. Emick,0
4092,John Speak,0
4100,Adolph Deutsch,2
4101,Joseph LaShelle,2
4102,Daniel Mandell,2
4103,Alexandre Trauner,0
4104,Edward G. Boyle,2
4105,Harry Ray,0
4106,Allen K. Wood,0
4107,Milt Rice,0
4108,Don Stott,0
4109,Michael Curtiz,0
4123,Hal B. Wallis,2
4125,Carl Jules Weyl,2
4126,George James Hopkins,2
4127,Orry-Kelly,2
4128,Perc Westmore,2
4129,Francis J. Scheid,2
4130,Harvey Parry,0
4131,Murray Burnett,0
4132,Joan Alison,1
4135,Robert Redford,2
4140,Mark Isham,2
4141,Robert Estrin,2
4142,Elisabeth Leustig,0
4146,Patrick Markey,2
4147,Walter P. Martishius,2
4148,Gretchen Rau,1
4149,Kathy O'Rear,1
4150,Bernie Pollack,2
4151,Reese Spensley,0
4152,Richard Stutsman,0
4167,Harry W. Gerstad,0
4169,Dave Chappelle,2
4172,Mustafa Abuelhija,0
4173,Anthony Hopkins,2
4178,Ron Osborn,2
4179,Jeff Reno,2
4180,Kevin Wade,2
4181,Bo Goldman,2
4182,David J. Wally,2
4183,Celia D. Costas,1
4184,Ronald L. Schwary,2
4185,Emmanuel Lubezki,2
4186,Joe Hutshing,2
4187,Robert Guerra,2
4188,Leslie Bloom,0
4189,Aude Bronson-Howard,1
4190,David C. Robinson,2
4191,Robert DeVine,0
4197,Clay A. Griffith,2
4219,Andreas Schreitmüller,0
4220,Liane Jessen,0
4222,Simone Bär,1
4231,Julie Fong,1
4232,Bob Yari,2
4233,Cory Smith,0
4234,Jeff Buchanan,2
4235,Jamie Kirkpatrick,0
4236,Lauri Faggioni,0
4248,Dennis Gassner,2
4249,Donna Isaacson,1
4275,Alain Chabat,2
4276,Georges Bermann,2
4278,Jean-Michel Bernard,2
4280,Juliette Welfling,1
4292,Inigo Lezzi,0
4298,Leigh Brackett,1
4308,Russell Harlan,2
4312,Marjorie Best,1
4313,Gordon Bau,2
4319,Stacy Peralta,2
4320,Sam George,0
4327,Brian L. Keaulana,0
4336,Jane Kachmer,0
4337,Agi Orsi,0
4338,Peter Pilafian,2
4339,Paul Crowder,2
4340,Chris Norr,0
4341,Ben Hecht,2
4350,Edith Head,1
4352,Mel Berns,2
4357,Harry Brown,2
4358,Charles Lederer,2
4360,Nelson Riddle,0
4376,José Luis Alcaine,2
4378,Luis San Narciso,2
4379,Salvador Parra,2
4380,Mara Matey,0
4384,Joaquín Manchado,0
4385,Sergio Leone,2
4387,François Ozon,2
4388,Emmanuèle Bernheim,0
4399,Timothy Burrill,2
4400,Christine De Jekel,1
4401,Olivier Delbosc,2
4402,Marc Missonnier,2
4403,Philippe Rombi,2
4404,Yorick Le Saux,2
4405,Monica Coleman,1
4406,Antoinette Boulat,1
4407,Wouter Zoon,0
4415,Federico Fellini,2
4429,Jim Jarmusch,0
4434,Frederick Elmes,2
4437,Lydia Marks,1
4438,Manny Siverio,2
4446,Jon Kilik,2
4447,Ann Ruark,1
4453,Thomas Vinterberg,2
4454,Mogens Rukov,0
4474,Lars Bo Jensen,0
4475,Valdís Óskarsdóttir,0
4476,Marie Louise Hedegaard,0
4477,Lene Seested,0
4478,Eigil Jacobsen,0
4479,Morten Holm,0
4483,Dustin Hoffman,2
4484,Vince Locke,0
4485,Steve Koren,2
4486,Mark O'Keefe,2
4489,Steve Oedekerk,2
4491,Jennifer Aniston,1
4495,Steve Carell,2
4499,Tom Shadyac,2
4500,John Debney,2
4501,Dean Semler,2
4502,Scott Hill,2
4504,Roger Birnbaum,2
4505,Michael Bostick,2
4506,James D. Brubaker,2
4507,Gary Barber,2
4508,Howard Koch,2
4509,Casey Robinson,2
4522,Caroline Link,1
4524,Niki Reiser,0
4525,Jakob Claussen,2
4526,Thomas Wöbke,0
4528,Patricia Rommel,1
4556,Dieter Nobbe,0
4557,Ulrike Putz,0
4558,Thomas Martin,0
4562,Risa Kes,1
4563,Susann Bieling,0
4565,Andreas Wölki,0
4578,Steve Cosens,2
4581,Steve Coogan,2
4583,Niv Fichman,2
4584,Robert Jones,2
4585,Henry Normal,2
4586,Pitof,2
4588,Edward McDonnell,2
4590,Russ Meyer,0
4600,Joe Dante,2
4607,Ousaun Elam,2
4608,Ray Lykins,2
4610,John Landis,2
4611,Mace Neufeld,2
4612,Robert Rehme,2
4613,Nile Rodgers,2
4614,Mac Ahlberg,2
4615,Dale Beldin,2
4616,Michael Seymour,2
4655,Carlo Simi,2
4656,Gabe Videla,0
4657,Louis Craig,2
4658,Danilo Bollettini,0
4659,Giovanni Corridori,0
4660,Jacques Godbout,0
4661,Benito Stefanelli,0
4664,Leonardo Benvenuti,0
4667,Franco Arcalli,0
4668,Franco Ferrini,2
4669,Claudio Mancini,0
4670,Nino Baragli,2
4671,Zach Staenberg,2
4673,Joy Todd,1
4674,Sandro Battaglia,0
4675,Antonio Scaramuzza,0
4676,Carlo Tafani,0
4677,Romano Mancini,0
4678,Bruno Charier,0
4680,Eve Meyer,0
4694,Lisa Cogswell,1
4695,Don Edmonds,2
4696,Spencer Franklin,0
4697,Samuel Hadida,2
4698,Gregory Manson,0
4699,Steve Perry,2
4700,James G. Robinson,2
4701,James W. Skotchdopole,2
4702,Bill Unger,2
4710,Benjamín Fernández,2
4712,Thomas L. Roysden,2
4713,Susan Becker,1
4714,Greg Dillon,0
4715,Samuel C. Crutcher,0
4716,Virginia Cook-McGowan,1
4717,Robert S. Henderson,0
4718,Larry M. Shorts,0
4719,Ahmir-Khalib Thompson,0
4720,Kanye West,2
4722,Dennis Lehane,2
4723,Brian Helgeland,2
4724,Kevin Bacon,2
4727,Dianne Wager,0
4745,Judie Hoyt,0
4746,Robert Lorenz,2
4755,David R. Ellis,2
4757,Rupert Everett,2
4759,David Kellogg,2
4760,Deepa Mehta,1
4762,Paul Thomas Anderson,2
4764,John C. Reilly,2
4767,Michael De Luca,2
4768,Lynn Harris,1
4769,Daniel Lupi,2
4770,JoAnne Sellar,0
4771,Aimee Mann,1
4772,Cassandra Kulukundis,1
4780,Wolfgang Becker,2
4781,Bernd Lichtenberg,0
4782,Michael Crichton,2
4786,Richard Attenborough,2
4799,Katja De Bock,0
4804,Manuela Stehr,0
4805,Marcos Kantis,0
4807,Martin Kukula,2
4809,Lothar Holler,0
4843,Kelley Cribben,0
4844,Tom Karnowski,2
4849,Anthony J. Ciccolini III,0
4853,Jonathan Safran Foer,0
4854,David Minkowski,0
4855,Peter Saraf,2
4856,Matthew Stillman,0
4857,Marc Turtletaub,2
4865,Paul Cantelon,2
4867,Matthew Libatique,2
4868,Andrew Marcus,2
4869,Craig McKay,2
4875,Martin Vackar,0
4898,Robin O'Hara,1
4899,Scott Macaulay,2
4901,Kathy Ciric,1
4906,Sig De Miguel,2
4907,Stephanie Carroll,1
4908,Jennifer Dehghan,0
4909,Chryss Hionis,0
4910,Michael Clancy,2
4912,Julia Lallas,0
4913,Daisy Curbeon,0
4918,Peter Thorwarth,0
4930,Christian Becker,2
4937,Vince Vaughn,2
4945,Joe Johnston,2
4946,Peter Buchman,2
4948,Jim Taylor,2
4949,Don Davis,2
4950,Shelly Johnson,2
4951,Robert Dalva,2
4952,Nancy Foy,0
4953,Ed Verreaux,2
4954,Bino Cicogna,0
4955,Dario Argento,2
4956,Bernardo Bertolucci,2
4958,Henry Fonda,2
4967,Colin Higgins,2
4981,Edward Warschilka,2
4984,Antonella Pompei,1
4985,Eros Bacciucchi,0
4986,Fulvio Morsella,0
4998,Katsumi Yanagijima,0
5000,Norihiro Isoda,0
5010,Todd Field,2
5011,Michael Doven,2
5013,Arthur Schnitzler,2
5014,Frederic Raphael,2
5015,Brian W. Cook,2
5016,Jan Harlan,2
5017,Jocelyn Pook,1
5018,Larry Smith,0
5019,Nigel Galt,0
5020,Leon Vitali,2
5021,Leslie Tomkins,0
5022,Roy Walker,2
5026,Akira Kurosawa,2
5028,Curt Siodmak,2
5030,Edgar G. Ulmer,0
5045,Dan O'Bannon,2
5046,Ronald Shusett,2
5053,Gordon Carroll,2
5054,Ivor Powell,0
5055,Derek Vanlint,2
5056,Terry Rawlings,2
5057,Peter Weatherley,2
5058,Roger Christian,2
5059,Leslie Dilley,2
5060,Ian Whittaker,2
5061,John Mollo,2
5062,Robert Hathaway,2
5065,David Frankel,2
5071,Matthieu Poirot-Delpech,2
5081,Emily Blunt,1
5125,Fatih Akin,2
5126,Stefan Schubert,2
5127,Ralph Schwingel,2
5128,Daniel Waters,2
5132,Bob Badami,2
5133,Bo Welch,2
5135,Rainer Klausmann,2
5140,Wes Craven,2
5141,Heather Langenkamp,1
5143,Barry Morrow,2
5144,Ronald Bass,0
5149,Bonnie Hunt,1
5154,Patrick Dougherty,0
5162,Mark Johnson,2
5163,David McGiffert,2
5164,Gail Mutrux,1
5166,Stu Linder,2
5167,Ida Random,1
5174,Barry Sonnenfeld,2
5175,Michael R. Miller,2
5181,John Michael Hayes,2
5187,J. McMillan Johnson,0
5188,Hal Pereira,2
5191,Thomas Bahmann,2
5192,Marco Kreuzpaintner,2
5193,Matthew Caws,0
5194,Daniel Gottschalk,2
5195,Hansjörg Weißbrich,0
5196,Heike Lange,0
5197,Anke Winckler,0
5198,Jens Oberwetter,0
5199,Benedict Hoermann,0
5200,Florian Niederleithinger,0
5215,Nancy Steiner,1
5216,Gus Van Sant,2
5227,John J. Campbell,2
5228,Herbert Grönemeyer,2
5231,Wolfgang Petersen,2
5236,Lothar G. Buchheim,2
5238,Günter Rohrbach,2
5239,Michael Bittins,0
5240,Klaus Doldinger,2
5241,Jost Vacano,2
5242,Hannes Nikel,2
5243,Willy Schlenter,2
5244,Götz Weidner,2
5246,Reginald Rose,2
5259,George Justin,2
5260,Kenyon Hopkins,2
5261,Boris Kaufman,2
5262,Carl Lerner,2
5263,Robert Markel,0
5264,Herman Buchman,2
5265,James A. Gleason,2
5267,Ulrich Felsberg,2
5268,Paulo Branco,2
5271,Lisa Rinzler,1
5281,Spike Lee,2
5282,Russell Gewirtz,2
5283,Karen Kehela Sherwood,1
5284,Kim Roth,1
5285,Daniel M. Rosenberg,2
5286,Jonathan Filley,0
5287,Terence Blanchard,2
5288,A. R. Rahman,2
5289,Barry Alexander Brown,2
5290,Kim Coleman,1
5291,Donna Berwick,1
5292,Denzel Washington,2
5298,Victor Colicchio,2
5306,Lasse Hallström,2
5307,Joanne Harris,1
5308,Robert Nelson Jacobs,2
5322,David Brown,2
5323,Mark Cooper,0
5324,Kit Golden,0
5325,Leslie Holleran,1
5326,Meryl Poster,1
5327,Andrew Mondshein,2
5328,Kerry Barden,2
5329,David Gropman,2
5330,Lucy Richardson,1
5331,Stephanie McMillan,1
5332,Renee Ehrlich Kalfus,1
5333,Christine Beveridge,0
5334,Sallie Jaye,0
5335,Elizabeth Yianni-Georgiou,0
5336,Patty York,0
5337,Dan Korintus,2
5338,Kyrsten Mate,0
5339,David Boulton,0
5340,David Carbonara,2
5342,Mike Nichols,2
5344,Meg Ryan,1
5345,Bennett Miller,2
5346,Dan Futterman,2
5347,Gerald Clarke,0
5356,Caroline Baron,1
5357,Michael Ohoven,2
5358,William Vince,2
5359,Mychael Danna,2
5360,Adam Kimmel,2
5361,Christopher Tellefsen,2
5362,Heike Brandstatter,1
5363,Coreen Mayrs,1
5367,Zach Braff,2
5371,Gary Gilbert,0
5378,Pamela Abdy,1
5379,Dan Halsted,2
5380,Richard Klubeck,2
5381,Michael Shamberg,2
5382,Stacey Sher,1
5384,Method Man,2
5386,William H. Brown,2
5387,Lawrence Sher,2
5388,Myron I. Kerstein,0
5389,Judy Becker,1
5390,Laura Ballinger,1
5391,Heather Loeffler,1
5392,Michael Wilkinson,2
5393,Chad Fischer,2
5394,Alexi Murdoch,0
5396,Tullio Pinelli,2
5397,Ennio Flaiano,2
5398,Dino De Laurentiis,2
5425,Christophe Rossignon,2
5426,Gilles Sacuto,2
5430,Harald Kloser,2
5431,Pierre Aïm,2
5432,David Johnson,2
5436,Gilles Conseil,0
5437,Vincent Tulli,2
5438,Richard Bridgland,0
5446,David Hand,2
5448,Wilhelm Grimm,2
5449,Ted Sears,2
5450,Richard Creedon,0
5451,Otto Englander,0
5452,Dick Rickard,0
5453,Earl Hurd,0
5454,Merrill De Maris,0
5455,Dorothy Ann Blank,0
5456,Webb Smith,2
5466,Frank Churchill,2
5467,Leigh Harline,2
5468,Max Morgan,0
5469,Ralph Fiennes,2
5484,Scott Greenstein,2
5485,Paul Zaentz,0
5486,Steve E. Andrews,0
5487,Alessandro von Norman,0
5488,Gabriel Yared,0
5489,Michelle Guish,1
5490,David Rubin,2
5491,Stuart Craig,2
5492,Aurelio Crugnola,0
5493,Ann Roth,1
5495,Michael Ondaatje,2
5498,Adam Bousdoukos,0
5501,Gary Fleder,2
5505,Cary Woods,2
5506,Elliot Davis,2
5507,Ronnie Yeskel,1
5508,Nelson Coates,2
5524,Andrew Adamson,2
5525,C. S. Lewis,0
5530,James McAvoy,2
5541,Philip Steuer,2
5542,Sim Evan-Jones,0
5543,Douglas Gresham,0
5544,Perry Moore,2
5545,K.C. Hodenfield,0
5546,Jim May,2
5547,Roger Ford,2
5548,Kerrie Brown,0
5549,Isis Mussenden,1
5550,Ann Peacock,1
5551,Christopher Markus,2
5552,Stephen McFeely,2
5553,Harry Gregson-Williams,2
5555,Sergio Donati,0
5556,Giuseppe Ruzzolini,0
5572,Joel Schumacher,2
5573,Lee Batchler,0
5574,Janet Scott Batchler,0
5575,Akiva Goldsman,2
5580,Peter Macgregor-Scott,2
5581,Elliot Goldenthal,2
5582,Stephen Goldblatt,2
5583,Mark Stevens,2
5584,Dennis Virkler,2
5585,Barbara Ling,1
5588,Alicia Silverstone,0
5602,David Lynch,2
5603,John Roach,0
5604,Mary Sweeney,1
5624,Pierre Edelman,0
5625,Neal Edelstein,0
5626,Michael Polaire,2
5628,Angelo Badalamenti,2
5629,Freddie Francis,2
5630,Jane Alderman,1
5631,Lynn Blumenthal,0
5632,Jack Fisk,2
5633,Barbara Haberecht,1
5634,Patricia Norris,1
5635,Walter Spencer,2
5637,Patrick Süskind,0
5642,Albrecht Konrad,2
5655,Wes Anderson,2
5656,Noah Baumbach,2
5664,Barry Mendel,2
5665,Dan Beers,0
5666,Mark Mothersbaugh,2
5667,Robert D. Yeoman,2
5668,David Moritz,2
5669,Douglas Aibel,2
5670,Mark Friedberg,2
5671,Milena Canonero,1
5672,Stefano Maria Ortolani,0
5673,Marco Trentini,2
5674,Eugenio Ulissi,0
5689,Grim Natwick,0
5690,James Algar,2
5691,Samuel Armstrong,2
5692,Art Babbitt,2
5693,Jack Campbell,2
5696,Bruce Beresford,2
5697,Alfred Uhry,2
5706,Robert Doudell,0
5707,Lili Fini Zanuck,1
5708,Peter James,2
5709,Bruno Rubeo,2
5710,Elizabeth McBride,1
5712,Laura Perlman,0
5713,Chris Wedge,2
5714,Carlos Saldanha,2
5715,Michael J. Wilson,2
5716,Michael Berg,2
5717,Peter Ackerman,2
5718,John C. Donkin,2
5719,Lori Forte,0
5720,Christopher Meledandri,2
5721,John Carnochan,2
5724,Denis Leary,2
5726,Cedric the Entertainer,2
5728,James C. Katz,2
5733,Pierre Boileau,2
5736,Samuel A. Taylor,2
5741,Matt Groening,2
5749,Annette Drees,0
5776,Jaki Brown,1
5777,Robyn M. Mitchell,1
5779,David Wasco,2
5805,André Previn,0
5806,Daniel L. Fapp,2
5810,Luciano Vincenzoni,0
5811,Agenore Incrocci,2
5812,Furio Scarpelli,2
5819,Angelo Novi,0
5820,Alberto Grimaldi,2
5821,Eugenio Alabiso,2
5834,Robert Stevenson,2
5835,P.L. Travers,0
5836,Bill Walsh,2
5837,Don DaGradi,0
5838,Richard M. Sherman,2
5839,Robert B. Sherman,2
5840,Edward Colman,2
5841,Cotton Warburton,2
5842,William H. Tuntke,2
5867,Udo Kramer,0
5872,Joshua Marston,0
5873,Paul S. Mezey,2
5874,Jaime Osorio Gómez,0
5875,Becky Glupczynski,0
5876,Gigia Jaramillo,0
5877,Vincenzo Natali,2
5878,Rodrigo Guerrero,0
5879,Orlando Tobón,0
5880,André Bijelic,2
5881,Leonardo Heiblum,2
5882,Jacobo Lieberman,2
5883,Graeme Manson,2
5884,Anne McCabe,0
5885,Yann Blanc,0
5886,Carrie Stewart,0
5892,David Hewlett,2
5894,Andrew Miller,2
5901,Mehra Meh,0
5904,Betty Orr,1
5907,Mark Korven,2
5908,Derek Rogers,2
5909,John Sanders,2
5910,Jasna Stefanovic,1
5911,Elizabeth Avellan,1
5912,Graeme Revell,2
5913,Beth Sepko,1
5914,Mary Vernieu,1
5917,Ernie Barbarash,0
5929,Jon P. Goulding,2
5935,Sean Hood,2
5936,Lauren McLaughlin,1
5949,Diana Magnus,0
5952,Ted Hope,2
5953,Spike Jonze,2
5956,Peter Andrus,2
5957,Gene Serdena,2
5987,Per-Erik Svensson,0
5996,Anna Asp,1
6011,Michael Haneke,2
6027,Christian Berger,2
6029,Nadine Muse,1
6030,Kris Portier de Bellair,0
6032,Christoph Kanter,2
6033,Lisy Christl,0
6034,Chris Collins,2
6037,Colin Strause,2
6038,Greg Strause,2
6039,Shane Salerno,2
6040,Wyck Godfrey,2
6041,Brian Tyler,2
6042,Daniel Pearl,2
6043,Dan Zimmerman,2
6044,Mindy Marin,1
6045,Andrew Neskoromny,2
6046,Roland Emmerich,2
6047,Jeffrey Nachmanoff,2
6048,Mark Gordon,2
6049,Thomas Wanker,0
6050,Ueli Steiger,2
6051,David Brenner,2
6052,April Webster,1
6053,Paul Hotte,2
6055,Victor J. Zolfo,2
6056,Mike Reiss,2
6057,Renée April,1
6060,Neil Corbould,0
6061,Emanuele Arnone,0
6062,Bob Beher,0
6063,Kristen Branan,0
6064,Marcello Bezina,2
6078,Martin Steyer,0
6097,Christian M. Goldbeck,2
6098,Veit Heiduschka,2
6099,Valerio De Paolis,0
6100,Margaret Ménégoz,1
6101,Michael Katz,2
6109,Stuart Reynolds ,2
6111,Mike Figgis,2
6112,John O'Brien,0
6113,Lila Cazès,0
6114,Marc S. Fischer,2
6115,Paige Simpson,1
6116,Annie Stewart,1
6117,Declan Quinn,2
6118,John Smith,2
6119,Carrie Frazier,1
6146,Vibeke Windeløv,0
6148,Dag Alveberg,0
6151,Marianne Slot,0
6156,Molly Malene Stensgaard,1
6157,Kristian Eidnes Andersen,0
6159,Ron Howard,2
6160,Sylvia Nasar,1
6163,Adam Goldberg,2
6184,Todd Hallowell,2
6185,Maureen Peyrot,1
6186,Kathleen McGill,1
6187,Aldric La'Auli Porter,0
6188,Louisa Velis,1
6189,Daniel P. Hanley,2
6190,Mike Hill,2
6191,Leslie E. Rollins,2
6192,Rita Ryack,1
6193,Leonardo DiCaprio,2
6198,Vondie Curtis-Hall,2
6201,Baz Luhrmann,2
6202,Gabriella Martinelli,1
6203,Catherine Martin,0
6204,Martin Brown,0
6205,Tim Atack,0
6206,Nellee Hooper,0
6207,Doug Hardwick,0
6208,Brigitte Broch,1
6209,Kym Barrett,1
6210,William Shakespeare,2
6211,Craig Pearce,2
6213,Jamie Kennedy,0
6220,Gurinder Chadha,1
6221,Guljit Bindra,0
6222,Paul Mayeda Berges,2
6223,Deepak Nayar,2
6224,Russel Fischer,0
